,Stock,Close,12EMA,26EMA,MACDHist,SignalMACD,CloseSlope,ShortEMASlope,LongEMASlope,MACDHistSlope,SignalMACDSlope,PositiveIndicator
27,SCHAEFFLER.NS,5200.0,5171.787890276013,5146.171166974312,25.616723301701313,-2.5958248953853174,-1.35009765625,5.129474495270188,4.3063066420554605,50.4102787501879,-5.755224601578999,3
28,CRISIL.NS,1974.9000244140625,1931.0466659217325,1911.3583113824675,19.688354539264992,-15.524850343126888,24.550048828125,7.973337907696305,5.0833370425277735,36.48670821336145,-1.0408760490345266,4
29,ASHOKLEY.NS,123.30000305175781,122.82478064318244,120.51913331493168,2.305647328250757,-2.240604178923581,1.6500015258789062,0.0864040742864347,0.22246957894608954,4.747360161161168,-0.016260787331793924,4
30,BEML.NS,1311.550048828125,1301.2206727370308,1277.680822024914,23.53985071211673,-25.361759550484283,19.4500732421875,1.8780683801990108,2.7095381442568396,47.91117118829129,0.4554772095918871,5
31,BSE.NS,919.2999877929688,860.7932192238945,780.9736407910095,79.81957843288501,-65.68897748965102,-13.4000244140625,10.63759428528624,11.066107760156683,160.06767034064046,-3.532650235808511,3
32,KANSAINER.NS,580.3499755859375,573.0725132109543,570.3919287985219,2.680584412432381,-0.9895740691188876,4.25,1.323174977269673,0.796643742993183,4.834637590588272,-0.4227525858283735,4
33,SFL.NS,2051.449951171875,2053.48292262199,2044.6818284005483,8.801094221441645,-6.504639182267539,8.0999755859375,-0.36963117274854085,0.5414498217062373,18.513269437338067,-0.5741137597935264,3
34,ECLERX.NS,1265.0,1219.2760370908964,1203.6368065017127,15.639230589183626,-12.111488204259452,10.949951171875,8.313447801655002,4.9090554798629,27.87406885657515,-0.8819355962310436,4
35,CSBBANK.NS,307.29998779296875,304.43465601969393,290.4643558838899,13.970300135804052,-14.23992446602975,2.5,0.520969413322689,1.3468505527263233,28.76648141101174,0.067406082556424,5
36,CADILAHC.NS,627.5499877929688,618.920917828068,598.9068180455239,20.014099782544122,-24.425213253103315,8.0999755859375,1.5689218118001236,2.2914535797956432,40.75073133308376,1.102778367639793,5
37,VIPIND.NS,379.25,364.48108973987763,355.8477107543168,8.633378985560853,-5.010892221220008,-3.5,2.685256410931345,1.8721831396546804,16.45368469984504,-0.9056216910852122,3
38,MOIL.NS,181.10000610351562,175.09964584162722,171.15015350950637,3.9494923321208546,-4.060551938802794,2.75,1.0909745930706265,0.7959882075207645,7.603998278691847,0.0277649016704844,5
